Tempo    Pot Rx    Pot Turbina     Tmed   Delta I  Cboro  Banco D  Volume de Água
855       100.00     650.0          303.2      0.706        1800       213     0
856       100.00     650.0          303.2      0.706        1800       213     0
857       100.00     650.0          303.2      0.706        1800       213     0
858       100.00     650.0          303.2      0.706        1800       213     0
859       100.00     650.0          303.2      0.706        1800       213     0
860       100.00     650.0          303.2      0.705        1800       213     0
861       100.00     650.0          303.2      0.705        1800       213     0
862       100.00     650.0          303.2      0.705        1800       213     0
863       100.00     650.0          303.2      0.705        1800       213     0
864       100.00     650.0          303.2      0.705        1800       213     0
865       100.00     650.0          303.2      0.705        1800       213     0
866       100.00     650.0          303.2      0.705        1800       213     0
867       100.00     650.0          303.2      0.705        1800       213     0
868       100.00     650.0          303.2      0.705        1800       213     0
869       100.00     650.0          303.2      0.705        1800       213     0
870       100.00     650.0          303.2      0.705        1800       213     0
871       100.00     650.0          303.2      0.705        1800       213     0
872       100.00     650.0          303.2      0.705        1800       213     0
873       100.00     650.0          303.2      0.705        1800       213     0
874       100.00     650.0          303.2      0.704        1800       213     0
875       100.00     650.0          303.2      0.704        1800       213     0
876       100.00     650.0          303.2      0.704        1800       213     0
877       100.00     650.0          303.2      0.704        1800       213     0
878       100.00     650.0          303.2      0.704        1800       213     0
879       100.00     650.0          303.2      0.704        1800       213     0
880       100.00     650.0          303.2      0.704        1800       213     0
881       100.00     650.0          303.2      0.704        1800       213     0
882       100.00     650.0          303.1      0.704        1800       213     0
883       100.00     650.0          303.1      0.704        1800       213     0
884       100.00     650.0          303.1      0.704        1800       213     0
885       100.00     650.0          303.1      0.704        1800       213     0
886       100.00     650.0          303.1      0.704        1800       213     0
887       100.00     650.0          303.1      0.704        1800       213     0
888       100.00     650.0          303.1      0.704        1800       213     0
889       100.00     650.0          303.1      0.703        1800       213     0
890       100.00     650.0          303.1      0.703        1800       213     0
891       100.00     650.0          303.1      0.703        1800       213     0
892       100.00     650.0          303.1      0.703        1800       213     0
893       100.00     650.0          303.1      0.703        1800       213     0
894       100.00     650.0          303.1      0.703        1800       213     0
895       100.00     650.0          303.1      0.703        1800       213     0
896       100.00     650.0          303.1      0.703        1800       213     0
897       100.00     650.0          303.1      0.703        1800       213     0
898       100.00     650.0          303.1      0.703        1800       213     0
899       100.00     650.0          303.1      0.703        1800       213     0
900       100.00     650.0          303.1      0.703        1800       213     0
901       100.00     650.0          303.1      0.703        1800       213     0
902       100.00     650.0          303.1      0.703        1800       213     0
903       100.00     650.0          303.1      0.703        1800       213     0
904       100.00     650.0          303.1      0.702        1800       213     0
905       100.00     650.0          303.1      0.702        1800       213     0
906       100.00     650.0          303.1      0.702        1800       213     0
907       100.00     650.0          303.1      0.702        1800       213     0
908       100.00     650.0          303.1      0.702        1800       213     0
909       100.00     650.0          303.1      0.702        1800       213     0
910       100.00     650.0          303.1      0.702        1800       213     0
911       100.00     650.0          303.1      0.702        1800       213     0
912       100.00     650.0          303.1      0.702        1800       213     0
913       100.00     650.0          303.1      0.702        1800       213     0
914       100.00     650.0          303.1      0.702        1800       213     0
915       100.00     650.0          303.1      0.702        1800       213     0
916       100.00     650.0          303.1      0.702        1800       213     0
917       100.00     650.0          303.1      0.702        1800       213     0
918       100.00     650.0          303.1      0.702        1800       213     0
919       100.00     650.0          303.1      0.702        1800       213     0
920       100.00     650.0          303.1      0.702        1800       213     0
921       100.00     650.0          303.1      0.701        1800       213     0
922       100.00     650.0          303.1      0.701        1800       213     0
923       100.00     650.0          303.1      0.701        1800       213     0
924       100.00     650.0          303.1      0.701        1800       213     0
925       100.00     650.0          303.1      0.701        1800       213     0
926       100.00     650.0          303.1      0.701        1800       213     0
927       100.00     650.0          303.1      0.701        1800       213     0
928       100.00     650.0          303.1      0.701        1800       213     0
929       100.00     650.0          303.1      0.701        1800       213     0
930       100.00     650.0          303.1      0.701        1800       213     0
931       100.00     650.0          303.1      0.701        1800       213     0
932       100.00     650.0          303.1      0.701        1800       213     0
933       100.00     650.0          303.1      0.701        1800       213     0
934       100.00     650.0          303.1      0.701        1800       213     0
935       100.00     650.0          303.1      0.701        1800       213     0
936       100.00     650.0          303.1      0.701        1800       213     0
937       100.00     650.0          303.1      0.700        1800       213     0
938       100.00     650.0          303.1      0.700        1800       213     0
939       100.00     650.0          303.1      0.700        1800       213     0
940       100.00     650.0          303.1      0.700        1800       213     0
941       100.00     650.0          303.1      0.700        1800       213     0
942       100.00     650.0          303.1      0.700        1800       213     0
943       100.00     650.0          303.1      0.700        1800       213     0
944       100.00     650.0          303.1      0.700        1800       213     0
945       100.00     650.0          303.1      0.700        1800       213     0
946       100.00     650.0          303.1      0.700        1800       213     0
947       100.00     650.0          303.1      0.700        1800       213     0
948       100.00     650.0          303.1      0.700        1800       213     0
949       100.00     650.0          303.1      0.700        1800       213     0
950       100.00     650.0          303.1      0.700        1800       213     0
951       100.00     650.0          303.1      0.700        1800       213     0
952       100.00     650.0          303.1      0.700        1800       213     0
953       100.00     650.0          303.1      0.699        1800       213     0
954       100.00     650.0          303.1      0.699        1800       213     0
955       100.00     650.0          303.1      0.699        1800       213     0
956       100.00     650.0          303.1      0.699        1800       213     0
957       100.00     650.0          303.1      0.699        1800       213     0
958       100.00     650.0          303.1      0.699        1800       213     0
959       100.00     650.0          303.1      0.699        1800       213     0
960       100.00     650.0          303.1      0.699        1800       213     0
961       100.00     650.0          303.1      0.699        1800       213     0
962       100.00     650.0          303.1      0.699        1800       213     0
963       100.00     650.0          303.1      0.699        1800       213     0
964       100.00     650.0          303.1      0.699        1800       213     0
965       100.00     650.0          303.1      0.699        1800       213     0
966       100.00     650.0          303.1      0.699        1800       213     0
967       100.00     650.0          303.1      0.699        1800       213     0
968       100.00     650.0          303.1      0.699        1800       213     0
969       100.00     650.0          303.1      0.699        1800       213     0
970       100.00     650.0          303.1      0.698        1800       213     0
971       100.00     650.0          303.1      0.698        1800       213     0
972       100.00     650.0          303.1      0.698        1800       213     0
973       100.00     650.0          303.1      0.698        1800       213     0
974       100.00     650.0          303.1      0.698        1800       213     0
975       100.00     650.0          303.1      0.698        1800       213     0
976       100.00     650.0          303.1      0.698        1800       213     0
977       100.00     650.0          303.1      0.698        1800       213     0
978       100.00     650.0          303.1      0.698        1800       213     0
979       100.00     650.0          303.1      0.698        1800       213     0
980       100.00     650.0          303.1      0.698        1800       213     0
981       100.00     650.0          303.1      0.698        1800       213     0
982       100.00     650.0          303.1      0.698        1800       213     0
983       100.00     650.0          303.1      0.698        1800       213     0
984       100.00     650.0          303.1      0.698        1800       213     0
985       100.00     650.0          303.1      0.698        1800       213     0
986       100.00     650.0          303.1      0.697        1800       213     0
987       100.00     650.0          303.1      0.697        1800       213     0
988       100.00     650.0          303.1      0.697        1800       213     0
989       100.00     650.0          303.1      0.697        1800       213     0
990       100.00     650.0          303.1      0.697        1800       213     0
991       100.00     650.0          303.1      0.697        1800       213     0
992       100.00     650.0          303.1      0.697        1800       213     0
993       100.00     650.0          303.1      0.697        1800       213     0
994       100.00     650.0          303.1      0.697        1800       213     0
995       100.00     650.0          303.1      0.697        1800       213     0
996       100.00     650.0          303.1      0.697        1800       213     0
997       100.00     650.0          303.1      0.697        1800       213     0
998       100.00     650.0          303.1      0.697        1800       213     0
999       100.00     650.0          303.1      0.697        1800       213     0
1000       100.00     650.0          303.1      0.697        1800       213     0
1001       100.00     650.0          303.1      0.697        1800       213     0
1002       100.00     650.0          303.1      0.697        1800       213     0
1003       100.00     650.0          303.1      0.696        1800       213     0
1004       100.00     650.0          303.1      0.696        1800       213     0
1005       100.00     650.0          303.1      0.696        1800       213     0
1006       100.00     650.0          303.1      0.696        1800       213     0
1007       100.00     650.0          303.1      0.696        1800       213     0
1008       100.00     650.0          303.0      0.696        1800       213     0
1009       100.00     650.0          303.0      0.696        1800       213     0
1010       100.00     650.0          303.0      0.696        1800       213     0
1011       100.00     650.0          303.0      0.696        1800       213     0
1012       100.00     650.0          303.0      0.696        1800       213     0
1013       100.00     650.0          303.0      0.696        1800       213     0
1014       100.00     650.0          303.0      0.696        1800       213     0
1015       100.00     650.0          303.0      0.696        1800       213     0
1016       100.00     650.0          303.0      0.696        1800       213     0
1017       100.00     650.0          303.0      0.696        1800       213     0
1018       100.00     650.0          303.0      0.696        1800       213     0
1019       100.00     650.0          303.0      0.696        1800       213     0
1020       100.00     650.0          303.0      0.696        1800       213     0
1021       100.00     650.0          303.0      0.696        1800       213     0
1022       100.00     650.0          303.0      0.695        1800       213     0
1023       100.00     650.0          303.0      0.695        1800       213     0
1024       100.00     650.0          303.0      0.695        1800       213     0
1025       100.00     650.0          303.0      0.695        1800       213     0
1026       100.00     650.0          303.0      0.695        1800       213     0
1027       100.00     650.0          303.0      0.695        1800       213     0
1028       100.00     650.0          303.0      0.695        1800       213     0
1029       100.00     650.0          303.0      0.695        1800       213     0
1030       100.00     650.0          303.0      0.695        1800       213     0
1031       100.00     650.0          303.0      0.695        1800       213     0
1032       100.00     650.0          303.0      0.695        1800       213     0
1033       100.00     650.0          303.0      0.695        1800       213     0
1034       100.00     650.0          303.0      0.695        1800       213     0
1035       100.00     650.0          303.0      0.695        1800       213     0
1036       100.00     650.0          303.0      0.695        1800       213     0
1037       100.00     650.0          303.0      0.695        1800       213     0
1038       100.00     650.0          303.0      0.695        1800       213     0
1039       100.00     650.0          303.0      0.695        1800       213     0
1040       100.00     650.0          303.0      0.695        1800       213     0
1041       100.00     650.0          303.0      0.694        1800       213     0
1042       100.00     650.0          303.0      0.694        1800       213     0
1043       100.00     650.0          303.0      0.694        1800       213     0
1044       100.00     650.0          303.0      0.694        1800       213     0
1045       100.00     650.0          303.0      0.694        1800       213     0
1046       100.00     650.0          303.0      0.694        1800       213     0
1047       100.00     650.0          303.0      0.694        1800       213     0
1048       100.00     650.0          303.0      0.694        1800       213     0
1049       100.00     650.0          303.0      0.694        1800       213     0
1050       100.00     650.0          303.0      0.694        1800       213     0
1051       100.00     650.0          303.0      0.694        1800       213     0
1052       100.00     650.0          303.0      0.694        1800       213     0
1053       100.00     650.0          303.0      0.694        1800       213     0
1054       100.00     650.0          303.0      0.694        1800       213     0
1055       100.00     650.0          303.0      0.694        1800       213     0
1056       100.00     650.0          303.0      0.694        1800       213     0
1057       100.00     650.0          303.0      0.694        1800       213     0
1058       100.00     650.0          303.0      0.694        1800       213     0
1059       100.00     650.0          303.0      0.694        1800       213     0
1060       100.00     650.0          303.0      0.694        1800       213     0
1061       100.00     650.0          303.0      0.694        1800       213     0
1062       100.00     650.0          303.0      0.693        1800       213     0
1063       100.00     650.0          303.0      0.693        1800       213     0
1064       100.00     650.0          303.0      0.693        1800       213     0
1065       100.00     650.0          303.0      0.693        1800       213     0
1066       100.00     650.0          303.0      0.693        1800       213     0
1067       100.00     650.0          303.0      0.693        1800       213     0
1068       100.00     650.0          303.0      0.693        1800       213     0
1069       100.00     650.0          303.0      0.693        1800       213     0
1070       100.00     650.0          303.0      0.693        1800       213     0
1071       100.00     650.0          303.0      0.693        1800       213     0
1072       100.00     650.0          303.0      0.693        1800       213     0
1073       100.00     650.0          303.0      0.693        1800       213     0
1074       100.00     650.0          303.0      0.693        1800       213     0
1075       100.00     650.0          303.0      0.693        1800       213     0
1076       100.00     650.0          303.0      0.693        1800       213     0
1077       100.00     650.0          303.0      0.693        1800       213     0
1078       100.00     650.0          303.0      0.693        1800       213     0
1079       100.00     650.0          303.0      0.693        1800       213     0
1080       100.00     650.0          303.0      0.693        1800       213     0
1081       100.00     650.0          303.0      0.693        1800       213     0
1082       100.00     650.0          303.0      0.693        1800       213     0
1083       100.00     650.0          303.0      0.693        1800       213     0
1084       100.00     650.0          303.0      0.692        1800       213     0
1085       100.00     650.0          303.0      0.692        1800       213     0
1086       100.00     650.0          303.0      0.692        1800       213     0
1087       100.00     650.0          303.0      0.692        1800       213     0
1088       100.00     650.0          303.0      0.692        1800       213     0
1089       100.00     650.0          303.0      0.692        1800       213     0
1090       100.00     650.0          303.0      0.692        1800       213     0
1091       100.00     650.0          303.0      0.692        1800       213     0
1092       100.00     650.0          303.0      0.692        1800       213     0
1093       100.00     650.0          303.0      0.692        1800       213     0
1094       100.00     650.0          303.0      0.692        1800       213     0
1095       100.00     650.0          303.0      0.692        1800       213     0
1096       100.00     650.0          303.0      0.692        1800       213     0
1097       100.00     650.0          303.0      0.692        1800       213     0
1098       100.00     650.0          303.0      0.692        1800       213     0
1099       100.00     650.0          303.0      0.692        1800       213     0
1100       100.00     650.0          303.0      0.692        1800       213     0
1101       100.00     650.0          303.0      0.692        1800       213     0
1102       100.00     650.0          303.0      0.692        1800       213     0
1103       100.00     650.0          303.0      0.692        1800       213     0
1104       100.00     650.0          303.0      0.692        1800       213     0
1105       100.00     650.0          303.0      0.692        1800       213     0
1106       100.00     650.0          303.0      0.691        1800       213     0
1107       100.00     650.0          303.0      0.691        1800       213     0
1108       100.00     650.0          303.0      0.691        1800       213     0
1109       100.00     650.0          303.0      0.691        1800       213     0
1110       100.00     650.0          303.0      0.691        1800       213     0
1111       100.00     650.0          303.0      0.691        1800       213     0
1112       100.00     650.0          303.0      0.691        1800       213     0
1113       100.00     650.0          303.0      0.691        1800       213     0
1114       100.00     650.0          303.0      0.691        1800       213     0
1115       100.00     650.0          303.0      0.691        1800       213     0
1116       100.00     650.0          303.0      0.691        1800       213     0
1117       100.00     650.0          303.0      0.691        1800       213     0
1118       100.00     650.0          303.0      0.691        1800       213     0
1119       100.00     650.0          303.0      0.691        1800       213     0
1120       100.00     650.0          303.0      0.691        1800       213     0
1121       100.00     650.0          303.0      0.691        1800       213     0
1122       100.00     650.0          303.0      0.691        1800       213     0
1123       100.00     650.0          303.0      0.691        1800       213     0
1124       100.00     650.0          303.0      0.691        1800       213     0
1125       100.00     650.0          303.0      0.691        1800       213     0
1126       100.00     650.0          303.0      0.691        1800       213     0
1127       100.00     650.0          303.0      0.691        1800       213     0
1128       100.00     650.0          303.0      0.690        1800       213     0
1129       100.00     650.0          303.0      0.690        1800       213     0
1130       100.00     650.0          303.0      0.690        1800       213     0
1131       100.00     650.0          303.0      0.690        1800       213     0
1132       100.00     650.0          303.0      0.690        1800       213     0
1133       100.00     650.0          303.0      0.690        1800       213     0
1134       100.00     650.0          302.9      0.690        1800       213     0
1135       100.00     650.0          302.9      0.690        1800       213     0
1136       100.00     650.0          302.9      0.690        1800       213     0
1137       100.00     650.0          302.9      0.690        1800       213     0
1138       100.00     650.0          302.9      0.690        1800       213     0
1139       100.00     650.0          302.9      0.690        1800       213     0
1140       100.00     650.0          302.9      0.690        1800       213     0
1141       100.00     650.0          302.9      0.690        1800       213     0
1142       100.00     650.0          302.9      0.690        1800       213     0
1143       100.00     650.0          302.9      0.690        1800       213     0
1144       100.00     650.0          302.9      0.690        1800       213     0
1145       100.00     650.0          302.9      0.690        1800       213     0
1146       100.00     650.0          302.9      0.690        1800       213     0
1147       100.00     650.0          302.9      0.690        1800       213     0
1148       100.00     650.0          302.9      0.690        1800       213     0
1149       100.00     650.0          302.9      0.689        1800       213     0
1150       100.00     650.0          302.9      0.689        1800       213     0
1151       100.00     650.0          302.9      0.689        1800       213     0
1152       100.00     650.0          302.9      0.689        1800       213     0
1153       100.00     650.0          302.9      0.689        1800       213     0
1154       100.00     650.0          302.9      0.689        1800       213     0
1155       100.00     650.0          302.9      0.689        1800       213     0
1156       100.00     650.0          302.9      0.689        1800       213     0
1157       100.00     650.0          302.9      0.689        1800       213     0
1158       100.00     650.0          302.9      0.689        1800       213     0
1159       100.00     650.0          302.9      0.689        1800       213     0
1160       100.00     650.0          302.9      0.689        1800       213     0
1161       100.00     650.0          302.9      0.689        1800       213     0
1162       100.00     650.0          302.9      0.689        1800       213     0
1163       100.00     650.0          302.9      0.689        1800       213     0
1164       100.00     650.0          302.9      0.689        1800       213     0
1165       100.00     650.0          302.9      0.689        1800       213     0
1166       100.00     650.0          302.9      0.689        1800       213     0
1167       100.00     650.0          302.9      0.689        1800       213     0
1168       100.00     650.0          302.9      0.689        1800       213     0
1169       100.00     650.0          302.9      0.689        1800       213     0
1170       100.00     650.0          302.9      0.689        1800       213     0
1171       100.00     650.0          302.9      0.689        1800       213     0
1172       100.00     650.0          302.9      0.688        1800       213     0
1173       100.00     650.0          302.9      0.688        1800       213     0
1174       100.00     650.0          302.9      0.688        1800       213     0
1175       100.00     650.0          302.9      0.688        1800       213     0
1176       100.00     650.0          302.9      0.688        1800       213     0
1177       100.00     650.0          302.9      0.688        1800       213     0
1178       100.00     650.0          302.9      0.688        1800       213     0
1179       100.00     650.0          302.9      0.688        1800       213     0
1180       100.00     650.0          302.9      0.688        1800       213     0
1181       100.00     650.0          302.9      0.688        1800       213     0
1182       100.00     650.0          302.9      0.688        1800       213     0
1183       100.00     650.0          302.9      0.688        1800       213     0
1184       100.00     650.0          302.9      0.688        1800       213     0
1185       100.00     650.0          302.9      0.688        1800       213     0
1186       100.00     650.0          302.9      0.688        1800       213     0
1187       100.00     650.0          302.9      0.688        1800       213     0
1188       100.00     650.0          302.9      0.688        1800       213     0
1189       100.00     650.0          302.9      0.688        1800       213     0
1190       100.00     650.0          302.9      0.688        1800       213     0
1191       100.00     650.0          302.9      0.688        1800       213     0
1192       100.00     650.0          302.9      0.688        1800       213     0
1193       100.00     650.0          302.9      0.688        1800       213     0
1194       100.00     650.0          302.9      0.688        1800       213     0
1195       100.00     650.0          302.9      0.688        1800       213     0
1196       100.00     650.0          302.9      0.687        1800       213     0
1197       100.00     650.0          302.9      0.687        1800       213     0
1198       100.00     650.0          302.9      0.687        1800       213     0
1199       100.00     650.0          302.9      0.687        1800       213     0
1200       100.00     650.0          302.9      0.687        1800       213     0
1201       100.00     650.0          302.9      0.687        1800       213     0
1202       100.00     650.0          302.9      0.687        1800       213     0
1203       100.00     650.0          302.9      0.687        1800       213     0
1204       100.00     650.0          302.9      0.687        1800       213     0
1205       100.00     650.0          302.9      0.687        1800       213     0
1206       100.00     650.0          302.9      0.687        1800       213     0
1207       100.00     650.0          302.9      0.687        1800       213     0
1208       100.00     650.0          302.9      0.687        1800       213     0
1209       100.00     650.0          302.9      0.687        1800       213     0
1210       100.00     650.0          302.9      0.687        1800       213     0
1211       100.00     650.0          302.9      0.687        1800       213     0
1212       100.00     650.0          302.9      0.687        1800       213     0
1213       100.00     650.0          302.9      0.687        1800       213     0
1214       100.00     650.0          302.9      0.687        1800       213     0
1215       100.00     650.0          302.9      0.687        1800       213     0
1216       100.00     650.0          302.9      0.687        1800       213     0
1217       100.00     650.0          302.9      0.687        1800       213     0
1218       100.00     650.0          302.9      0.687        1800       213     0
1219       100.00     650.0          302.9      0.687        1800       213     0
1220       100.00     650.0          302.9      0.687        1800       213     0
1221       100.00     650.0          302.9      0.686        1800       213     0
1222       100.00     650.0          302.9      0.686        1800       213     0
1223       100.00     650.0          302.9      0.686        1800       213     0
1224       100.00     650.0          302.9      0.686        1800       213     0
1225       100.00     650.0          302.9      0.686        1800       213     0
1226       100.00     650.0          302.9      0.686        1800       213     0
1227       100.00     650.0          302.9      0.686        1800       213     0
1228       100.00     650.0          302.9      0.686        1800       213     0
1229       100.00     650.0          302.9      0.686        1800       213     0
1230       100.00     650.0          302.9      0.686        1800       213     0
1231       100.00     650.0          302.9      0.686        1800       213     0
1232       100.00     650.0          302.9      0.686        1800       213     0
1233       100.00     650.0          302.9      0.686        1800       213     0
1234       100.00     650.0          302.9      0.686        1800       213     0
1235       100.00     650.0          302.9      0.686        1800       213     0
1236       100.00     650.0          302.9      0.686        1800       213     0
1237       100.00     650.0          302.9      0.686        1800       213     0
1238       100.00     650.0          302.9      0.686        1800       213     0
1239       100.00     650.0          302.9      0.686        1800       213     0
1240       100.00     650.0          302.9      0.686        1800       213     0
1241       100.00     650.0          302.9      0.686        1800       213     0
1242       100.00     650.0          302.9      0.686        1800       213     0
1243       100.00     650.0          302.9      0.686        1800       213     0
1244       100.00     650.0          302.9      0.686        1800       213     0
1245       100.00     650.0          302.9      0.686        1800       213     0
1246       100.00     650.0          302.9      0.686        1800       213     0
1247       100.00     650.0          302.9      0.686        1800       213     0
1248       100.00     650.0          302.9      0.686        1800       213     0
1249       100.00     650.0          302.9      0.685        1800       213     0
1250       100.00     650.0          302.9      0.685        1800       213     0
1251       100.00     650.0          302.9      0.685        1800       213     0
1252       100.00     650.0          302.9      0.685        1800       213     0
1253       100.00     650.0          302.9      0.685        1800       213     0
1254       100.00     650.0          302.9      0.685        1800       213     0
1255       100.00     650.0          302.9      0.685        1800       213     0
1256       100.00     650.0          302.9      0.685        1800       213     0
1257       100.00     650.0          302.9      0.685        1800       213     0
1258       100.00     650.0          302.9      0.685        1800       213     0
1259       100.00     650.0          302.9      0.685        1800       213     0
1260       100.00     650.0          302.8      0.685        1800       213     0
1283       100.00     650.0          302.9      0.634        1800       213     20
1306       100.00     650.0          303.0      0.583        1799       213     40
1307       100.00     650.0          303.0      0.582        1799       213     40
1308       100.00     650.0          303.0      0.582        1799       213     40
1309       100.00     650.0          303.0      0.582        1799       213     40
1310       100.00     650.0          303.0      0.582        1799       213     40
1311       100.00     650.0          303.0      0.582        1799       213     40
1312       100.00     650.0          303.0      0.582        1799       213     40
1313       100.00     650.0          303.0      0.582        1799       213     40
1314       100.00     650.0          303.0      0.582        1799       213     40
1315       100.00     650.0          303.0      0.582        1799       213     40
1316       100.00     650.0          303.0      0.582        1799       213     40
1317       100.00     650.0          303.0      0.582        1799       213     40
1318       100.00     650.0          303.0      0.582        1799       213     40
1319       100.00     650.0          303.0      0.582        1799       213     40
1320       100.00     650.0          303.0      0.582        1799       213     40
1321       100.00     650.0          303.0      0.582        1799       213     40
1322       100.00     650.0          303.0      0.582        1799       213     40
1323       100.00     650.0          303.0      0.582        1799       213     40
1324       100.00     650.0          303.0      0.582        1799       213     40
1325       100.00     650.0          303.0      0.582        1799       213     40
1326       100.00     650.0          303.0      0.582        1799       213     40
1327       100.00     650.0          303.0      0.582        1799       213     40
1328       100.00     650.0          303.0      0.582        1799       213     40
1329       100.00     650.0          303.0      0.582        1799       213     40
1330       100.00     650.0          303.0      0.582        1799       213     40
1331       100.00     650.0          303.0      0.582        1799       213     40
1332       100.00     650.0          303.0      0.582        1799       213     40
1333       100.00     650.0          303.0      0.582        1799       213     40
1334       100.00     650.0          303.0      0.582        1799       213     40
1335       100.00     650.0          303.0      0.582        1799       213     40
1336       100.00     650.0          303.0      0.582        1799       213     40
1337       100.00     650.0          303.0      0.582        1799       213     40
1338       100.00     650.0          303.0      0.582        1799       213     40
1339       100.00     650.0          303.0      0.581        1799       213     40
1340       100.00     650.0          303.0      0.581        1799       213     40
1341       100.00     650.0          303.0      0.581        1799       213     40
1342       100.00     650.0          303.0      0.581        1799       213     40
1343       100.00     650.0          303.0      0.581        1799       213     40
1344       100.00     650.0          303.0      0.581        1799       213     40
1345       100.00     650.0          303.0      0.581        1799       213     40
1346       100.00     650.0          303.0      0.581        1799       213     40
1347       100.00     650.0          303.0      0.581        1799       213     40
1348       100.00     650.0          303.0      0.581        1799       213     40
1349       100.00     650.0          303.0      0.581        1799       213     40
1350       100.00     650.0          303.0      0.581        1799       213     40
1351       100.00     650.0          303.0      0.581        1799       213     40
1352       100.00     650.0          303.0      0.581        1799       213     40
1353       100.00     650.0          303.0      0.581        1799       213     40
1354       100.00     650.0          303.0      0.581        1799       213     40
1355       100.00     650.0          303.0      0.581        1799       213     40
1356       100.00     650.0          303.0      0.581        1799       213     40
1357       100.00     650.0          303.0      0.581        1799       213     40
1358       100.00     650.0          303.0      0.581        1799       213     40
1359       100.00     650.0          303.0      0.581        1799       213     40
1360       100.00     650.0          303.0      0.581        1799       213     40
1361       100.00     650.0          303.0      0.581        1799       213     40
1362       100.00     650.0          303.0      0.581        1799       213     40
1363       100.00     650.0          303.0      0.581        1799       213     40
1364       100.00     650.0          303.0      0.581        1799       213     40
1365       100.00     650.0          303.0      0.581        1799       213     40
1366       100.00     650.0          303.0      0.581        1799       213     40
1367       100.00     650.0          303.0      0.581        1799       213     40
1368       100.00     650.0          303.0      0.581        1799       213     40
1369       100.00     650.0          303.0      0.581        1799       213     40
1370       100.00     650.0          303.0      0.581        1799       213     40
1371       100.00     650.0          303.0      0.581        1799       213     40
1372       100.00     650.0          303.0      0.581        1799       213     40
1373       100.00     650.0          303.0      0.580        1799       213     40
1374       100.00     650.0          303.0      0.580        1799       213     40
1375       100.00     650.0          303.0      0.580        1799       213     40
1376       100.00     650.0          303.0      0.580        1799       213     40
1377       100.00     650.0          303.0      0.580        1799       213     40
1378       100.00     650.0          303.0      0.580        1799       213     40
1379       100.00     650.0          303.0      0.580        1799       213     40
1380       100.00     650.0          303.0      0.580        1799       213     40
1381       100.00     650.0          303.0      0.580        1799       213     40
1382       100.00     650.0          303.0      0.580        1799       213     40
1383       100.00     650.0          303.0      0.580        1799       213     40
1384       100.00     650.0          303.0      0.580        1799       213     40
1385       100.00     650.0          303.0      0.580        1799       213     40
1386       100.00     650.0          303.0      0.580        1799       213     40
1387       100.00     650.0          303.0      0.580        1799       213     40
1388       100.00     650.0          303.0      0.580        1799       213     40
1389       100.00     650.0          303.0      0.580        1799       213     40
1390       100.00     650.0          303.0      0.580        1799       213     40
1391       100.00     650.0          303.0      0.580        1799       213     40
1392       100.00     650.0          303.0      0.580        1799       213     40
1393       100.00     650.0          303.0      0.580        1799       213     40
1394       100.00     650.0          303.0      0.580        1799       213     40
1395       100.00     650.0          303.0      0.580        1799       213     40
1396       100.00     650.0          303.0      0.580        1799       213     40
1397       100.00     650.0          302.9      0.580        1799       213     40
1420       100.00     650.0          302.9      0.529        1799       213     60
1421       100.00     650.0          302.9      0.529        1799       213     60
1422       100.00     650.0          302.9      0.529        1799       213     60
1423       100.00     650.0          302.9      0.529        1799       213     60
1424       100.00     650.0          302.9      0.529        1799       213     60
1425       100.00     650.0          302.9      0.529        1799       213     60
1426       100.00     650.0          302.9      0.529        1799       213     60
1427       100.00     650.0          302.9      0.529        1799       213     60
1428       100.00     650.0          302.9      0.529        1799       213     60
1429       100.00     650.0          302.9      0.529        1799       213     60
1430       100.00     650.0          302.9      0.529        1799       213     60
1431       100.00     650.0          302.9      0.529        1799       213     60
1432       100.00     650.0          302.9      0.529        1799       213     60
1433       100.00     650.0          302.9      0.529        1799       213     60
1434       100.00     650.0          302.9      0.529        1799       213     60
1435       100.00     650.0          302.9      0.528        1799       213     60
1436       100.00     650.0          302.9      0.528        1799       213     60
1437       100.00     650.0          302.9      0.528        1799       213     60
1438       100.00     650.0          302.9      0.528        1799       213     60
1439       100.00     650.0          302.9      0.528        1799       213     60
1440       100.00     650.0          302.9      0.528        1799       213     60
