Tempo    Pot Rx    Pot Turbina     Tmed   Delta I  Cboro  Banco D  Volume de Água
1240       23.11     150.2          294.4      2.120        1790       170     1861
1241       23.11     150.2          294.4      2.120        1790       170     1861
1242       23.11     150.2          294.4      2.119        1790       170     1861
1243       23.11     150.2          294.4      2.119        1790       170     1861
1244       23.12     150.2          294.4      2.119        1790       170     1861
1245       23.11     150.2          294.4      2.119        1790       170     1861
1246       23.11     150.2          294.4      2.119        1790       170     1861
1247       23.11     150.2          294.4      2.119        1790       170     1861
1248       23.11     150.2          294.4      2.119        1790       170     1861
1249       23.11     150.2          294.4      2.119        1790       170     1861
1250       23.11     150.2          294.4      2.119        1790       170     1861
1251       23.11     150.2          294.4      2.118        1790       170     1861
1252       23.11     150.2          294.4      2.118        1790       170     1861
1253       23.11     150.2          294.4      2.118        1790       170     1861
1254       23.11     150.2          294.4      2.118        1790       170     1861
1255       23.12     150.2          294.4      2.118        1790       170     1861
1256       23.11     150.2          294.4      2.118        1790       170     1861
1257       23.11     150.2          294.4      2.118        1790       170     1861
1258       23.11     150.2          294.4      2.118        1790       170     1861
1259       23.11     150.2          294.4      2.118        1790       170     1861
1260       23.11     150.2          294.4      2.118        1790       170     1861
1261       23.11     150.2          294.4      2.117        1790       170     1861
1262       23.11     150.2          294.4      2.117        1790       170     1861
1263       23.11     150.2          294.4      2.117        1790       170     1861
1264       23.11     150.2          294.4      2.117        1790       170     1861
1265       23.11     150.2          294.4      2.117        1790       170     1861
1266       23.11     150.2          294.4      2.117        1790       170     1861
1267       23.11     150.2          294.4      2.117        1790       170     1861
1268       23.11     150.2          294.4      2.117        1790       170     1861
1269       23.12     150.2          294.4      2.117        1790       170     1861
1270       23.11     150.2          294.4      2.116        1790       170     1861
1271       23.11     150.2          294.4      2.116        1790       170     1861
1272       23.11     150.2          294.4      2.116        1790       170     1861
1273       23.11     150.2          294.4      2.116        1790       170     1861
1274       23.11     150.2          294.4      2.116        1790       170     1861
1275       23.11     150.2          294.4      2.116        1790       170     1861
1276       23.11     150.2          294.4      2.116        1790       170     1861
1277       23.11     150.2          294.4      2.116        1790       170     1861
1278       23.11     150.2          294.4      2.116        1790       170     1861
1279       23.11     150.2          294.5      2.116        1790       170     1861
1280       23.11     150.2          294.4      2.115        1790       170     1861
1281       23.11     150.2          294.4      2.115        1790       170     1861
1282       23.11     150.2          294.4      2.115        1790       170     1861
1283       23.12     150.2          294.4      2.115        1790       170     1861
1284       23.11     150.2          294.4      2.115        1790       170     1861
1285       23.11     150.2          294.4      2.115        1790       170     1861
1286       23.11     150.2          294.4      2.115        1790       170     1861
1287       23.11     150.2          294.4      2.115        1790       170     1861
1288       23.11     150.2          294.4      2.115        1790       170     1861
1289       23.11     150.2          294.4      2.115        1790       170     1861
1290       23.11     150.2          294.4      2.114        1790       170     1861
1291       23.11     150.2          294.4      2.114        1790       170     1861
1292       23.11     150.2          294.4      2.114        1790       170     1861
1293       23.11     150.2          294.4      2.114        1790       170     1861
1294       23.11     150.2          294.4      2.114        1790       170     1861
1295       23.11     150.2          294.4      2.114        1790       170     1861
1296       23.11     150.2          294.4      2.114        1790       170     1861
1297       23.11     150.2          294.4      2.114        1790       170     1861
1298       23.11     150.2          294.4      2.114        1790       170     1861
1299       23.11     150.2          294.4      2.114        1790       170     1861
1300       23.11     150.2          294.4      2.113        1790       170     1861
1301       23.11     150.2          294.4      2.113        1790       170     1861
1302       23.11     150.2          294.4      2.113        1790       170     1861
1303       23.11     150.2          294.4      2.113        1790       170     1861
1304       23.11     150.2          294.4      2.113        1790       170     1861
1305       23.11     150.2          294.4      2.113        1790       170     1861
1306       23.12     150.2          294.4      2.113        1790       170     1861
1307       23.11     150.2          294.4      2.113        1790       170     1861
1308       23.11     150.2          294.4      2.113        1790       170     1861
1309       23.12     150.2          294.4      2.113        1790       170     1861
1310       23.11     150.2          294.4      2.113        1790       170     1861
1311       23.11     150.2          294.4      2.112        1790       170     1861
1312       23.12     150.2          294.4      2.112        1790       170     1861
1313       23.11     150.2          294.4      2.112        1790       170     1861
1314       23.11     150.2          294.4      2.112        1790       170     1861
1315       23.12     150.2          294.4      2.112        1790       170     1861
1316       23.11     150.2          294.4      2.112        1790       170     1861
1317       23.11     150.2          294.4      2.112        1790       170     1861
1318       23.11     150.2          294.4      2.112        1790       170     1861
1319       23.11     150.2          294.4      2.112        1790       170     1861
1320       23.11     150.2          294.4      2.112        1790       170     1861
1321       23.11     150.2          294.4      2.111        1790       170     1861
1322       23.11     150.2          294.4      2.111        1790       170     1861
1323       23.11     150.2          294.4      2.111        1790       170     1861
1324       23.11     150.2          294.4      2.111        1790       170     1861
1325       23.11     150.2          294.4      2.111        1790       170     1861
1326       23.11     150.2          294.4      2.111        1790       170     1861
1327       23.11     150.2          294.4      2.111        1790       170     1861
1328       23.11     150.2          294.4      2.111        1790       170     1861
1329       23.11     150.2          294.4      2.111        1790       170     1861
1330       23.11     150.2          294.4      2.111        1790       170     1861
1331       23.11     150.2          294.5      2.111        1790       170     1861
1332       23.11     150.2          294.5      2.110        1790       170     1861
1333       23.11     150.2          294.5      2.110        1790       170     1861
1334       23.11     150.2          294.5      2.110        1790       170     1861
1335       23.11     150.2          294.5      2.110        1790       170     1861
1336       23.11     150.2          294.5      2.110        1790       170     1861
1337       23.11     150.2          294.5      2.110        1790       170     1861
1338       23.11     150.2          294.5      2.110        1790       170     1861
1339       23.12     150.2          294.5      2.110        1790       170     1861
1340       23.11     150.2          294.5      2.110        1790       170     1861
1341       23.11     150.2          294.5      2.110        1790       170     1861
1342       23.12     150.2          294.5      2.110        1790       170     1861
1343       23.11     150.2          294.5      2.109        1790       170     1861
1344       23.11     150.2          294.5      2.109        1790       170     1861
1345       23.12     150.2          294.5      2.109        1790       170     1861
1346       23.11     150.2          294.5      2.109        1790       170     1861
1347       23.11     150.2          294.5      2.109        1790       170     1861
1348       23.11     150.2          294.5      2.109        1790       170     1861
1349       23.11     150.2          294.5      2.109        1790       170     1861
1350       23.11     150.2          294.5      2.109        1790       170     1861
1351       23.11     150.2          294.5      2.109        1790       170     1861
1352       23.11     150.2          294.5      2.109        1790       170     1861
1353       23.11     150.2          294.5      2.109        1790       170     1861
1354       23.11     150.2          294.5      2.109        1790       170     1861
1355       23.11     150.2          294.5      2.108        1790       170     1861
1356       23.11     150.2          294.5      2.108        1790       170     1861
1357       23.11     150.2          294.5      2.108        1790       170     1861
1358       23.11     150.2          294.5      2.108        1790       170     1861
1359       23.11     150.2          294.5      2.108        1790       170     1861
1360       23.11     150.2          294.5      2.108        1790       170     1861
1361       23.11     150.2          294.5      2.108        1790       170     1861
1362       23.11     150.2          294.5      2.108        1790       170     1861
1363       23.11     150.2          294.5      2.108        1790       170     1861
1364       23.11     150.2          294.5      2.108        1790       170     1861
1365       23.11     150.2          294.5      2.108        1790       170     1861
1366       23.11     150.2          294.5      2.107        1790       170     1861
1367       23.11     150.2          294.5      2.107        1790       170     1861
1368       23.11     150.2          294.5      2.107        1790       170     1861
1369       23.11     150.2          294.5      2.107        1790       170     1861
1370       23.12     150.2          294.5      2.107        1790       170     1861
1371       23.11     150.2          294.5      2.107        1790       170     1861
1372       23.11     150.2          294.5      2.107        1790       170     1861
1373       23.11     150.2          294.5      2.107        1790       170     1861
1374       23.11     150.2          294.5      2.107        1790       170     1861
1375       23.11     150.2          294.5      2.107        1790       170     1861
1376       23.11     150.2          294.5      2.107        1790       170     1861
1377       23.11     150.2          294.5      2.106        1790       170     1861
1378       23.11     150.2          294.5      2.106        1790       170     1861
1379       23.11     150.2          294.5      2.106        1790       170     1861
1380       23.11     150.2          294.5      2.106        1790       170     1861
1381       23.11     150.2          294.5      2.106        1790       170     1861
1382       23.11     150.2          294.5      2.106        1790       170     1861
1383       23.11     150.2          294.5      2.106        1790       170     1861
1384       23.11     150.2          294.5      2.106        1790       170     1861
1385       23.11     150.2          294.5      2.106        1790       170     1861
1386       23.11     150.2          294.5      2.106        1790       170     1861
1387       23.11     150.2          294.6      2.106        1790       170     1861
1388       23.11     150.2          294.6      2.106        1790       170     1861
1389       23.11     150.2          294.6      2.105        1790       170     1861
1390       23.11     150.2          294.6      2.105        1790       170     1861
1391       23.11     150.2          294.6      2.105        1790       170     1861
1392       23.11     150.2          294.6      2.105        1790       170     1861
1393       23.11     150.2          294.6      2.105        1790       170     1861
1394       23.11     150.2          294.6      2.105        1790       170     1861
1395       23.11     150.2          294.6      2.105        1790       170     1861
1396       23.11     150.2          294.6      2.105        1790       170     1861
1397       23.11     150.2          294.6      2.105        1790       170     1861
1398       23.11     150.2          294.6      2.105        1790       170     1861
1399       23.11     150.2          294.6      2.105        1790       170     1861
1400       23.11     150.2          294.6      2.105        1790       170     1861
1401       23.11     150.2          294.6      2.104        1790       170     1861
1402       23.11     150.2          294.6      2.104        1790       170     1861
1403       23.11     150.2          294.6      2.104        1790       170     1861
1404       23.11     150.2          294.6      2.104        1790       170     1861
1405       23.11     150.2          294.6      2.104        1790       170     1861
1406       23.11     150.2          294.6      2.104        1790       170     1861
1407       23.11     150.2          294.6      2.104        1790       170     1861
1408       23.11     150.2          294.5      2.104        1790       170     1861
1409       23.11     150.2          294.5      2.104        1790       170     1861
1410       23.11     150.2          294.5      2.104        1790       170     1861
1411       23.11     150.2          294.5      2.104        1790       170     1861
1412       23.11     150.2          294.5      2.104        1790       170     1861
1413       23.11     150.2          294.5      2.104        1790       170     1861
1414       23.11     150.2          294.5      2.103        1790       170     1861
1415       23.11     150.2          294.5      2.103        1790       170     1861
1416       23.11     150.2          294.5      2.103        1790       170     1861
1417       23.11     150.2          294.5      2.103        1790       170     1861
1418       23.11     150.2          294.5      2.103        1790       170     1861
1419       23.11     150.2          294.5      2.103        1790       170     1861
1420       23.11     150.2          294.5      2.103        1790       170     1861
1421       23.11     150.2          294.5      2.103        1790       170     1861
1422       23.11     150.2          294.5      2.103        1790       170     1861
1423       23.11     150.2          294.5      2.103        1790       170     1861
1424       23.11     150.2          294.5      2.103        1790       170     1861
1425       23.11     150.2          294.5      2.103        1790       170     1861
1426       23.12     150.2          294.5      2.103        1790       170     1861
1427       23.11     150.2          294.5      2.102        1790       170     1861
1428       23.11     150.2          294.5      2.102        1790       170     1861
1429       23.11     150.2          294.5      2.102        1790       170     1861
1430       23.11     150.2          294.5      2.102        1790       170     1861
1431       23.11     150.2          294.5      2.102        1790       170     1861
1432       23.11     150.2          294.5      2.102        1790       170     1861
1433       23.11     150.2          294.5      2.102        1790       170     1861
1434       23.11     150.2          294.5      2.102        1790       170     1861
1435       23.11     150.2          294.5      2.102        1790       170     1861
1436       23.11     150.2          294.5      2.102        1790       170     1861
1437       23.11     150.2          294.5      2.102        1790       170     1861
1438       23.11     150.2          294.5      2.102        1790       170     1861
1439       23.11     150.2          294.5      2.101        1790       170     1861
1440       23.11     150.2          294.5      2.101        1790       170     1861
